      Time   Sample #  Type  Sub Chan  Num	Aux
 7:34:40.240  2728024     N    0    0    0
 7:34:41.450  2728145     N    0    0    0
 7:34:42.740  2728274     N    0    0    0
 7:34:43.970  2728397     N    0    0    0
 7:34:45.210  2728521     N    0    0    0
 7:34:46.480  2728648     N    0    0    0
 7:34:47.640  2728764     N    0    0    0
 7:34:48.890  2728889     N    0    0    0
 7:34:50.180  2729018     N    0    0    0
 7:34:51.360  2729136     N    0    0    0
 7:34:52.450  2729245     N    0    0    0
 7:34:53.330  2729333     N    0    0    0
 7:34:54.170  2729417     N    0    0    0
 7:34:55.170  2729517     N    0    0    0
 7:34:56.170  2729617     N    0    0    0
 7:34:57.040  2729704     N    0    0    0
 7:34:57.920  2729792     N    0    0    0
 7:34:58.890  2729889     N    0    0    0
 7:35:00.150  2730015     N    0    0    0
 7:35:01.320  2730132     N    0    0    0
 7:35:02.440  2730244     N    0    0    0
 7:35:03.460  2730346     N    0    0    0
 7:35:04.420  2730442     N    0    0    0
 7:35:05.340  2730534     N    0    0    0
 7:35:06.270  2730627     N    0    0    0
 7:35:07.380  2730738     N    0    0    0
 7:35:08.530  2730853     N    0    0    0
 7:35:09.630  2730963     N    0    0    0
 7:35:10.750  2731075     N    0    0    0
 7:35:11.880  2731188     N    0    0    0
 7:35:13.020  2731302     N    0    0    0
 7:35:14.160  2731416     N    0    0    0
 7:35:15.290  2731529     N    0    0    0
 7:35:16.410  2731641     N    0    0    0
 7:35:17.570  2731757     N    0    0    0
 7:35:18.770  2731877     N    0    0    0
 7:35:19.910  2731991     N    0    0    0
 7:35:21.050  2732105     N    0    0    0
 7:35:22.240  2732224     N    0    0    0
 7:35:23.390  2732339     N    0    0    0
 7:35:24.600  2732460     N    0    0    0
 7:35:25.780  2732578     N    0    0    0
 7:35:27.010  2732701     N    0    0    0
 7:35:28.180  2732818     N    0    0    0
 7:35:29.380  2732938     N    0    0    0
 7:35:30.590  2733059     N    0    0    0
 7:35:31.850  2733185     N    0    0    0
 7:35:33.110  2733311     N    0    0    0
 7:35:34.410  2733441     N    0    0    0
 7:35:35.700  2733570     N    0    0    0
 7:35:36.990  2733699     N    0    0    0
 7:35:38.320  2733832     N    0    0    0
 7:35:39.700  2733970     N    0    0    0
 7:35:41.020  2734102     N    0    0    0
 7:35:42.410  2734241     N    0    0    0
 7:35:43.730  2734373     N    0    0    0
 7:35:45.050  2734505     N    0    0    0
 7:35:46.330  2734633     N    0    0    0
 7:35:47.690  2734769     N    0    0    0
 7:35:49.030  2734903     N    0    0    0
 7:35:50.400  2735040     N    0    0    0
 7:35:51.770  2735177     N    0    0    0
 7:35:53.240  2735324     N    0    0    0
 7:35:54.440  2735444     N    0    0    0
 7:35:55.700  2735570     N    0    0    0
 7:35:56.830  2735683     N    0    0    0
 7:35:57.690  2735769     N    0    0    0
 7:35:58.470  2735847     N    0    0    0
 7:35:59.210  2735921     N    0    0    0
 7:36:00.010  2736001     N    0    0    0
 7:36:00.740  2736074     N    0    0    0
 7:36:01.440  2736144     N    0    0    0
 7:36:02.100  2736210     N    0    0    0
 7:36:02.750  2736275     N    0    0    0
 7:36:03.400  2736340     N    0    0    0
 7:36:04.120  2736412     N    0    0    0
 7:36:05.070  2736507     N    0    0    0
 7:36:06.000  2736600     N    0    0    0
 7:36:06.990  2736699     N    0    0    0
 7:36:08.060  2736806     N    0    0    0
 7:36:09.160  2736916     N    0    0    0
 7:36:10.260  2737026     N    0    0    0
 7:36:11.350  2737135     N    0    0    0
 7:36:12.410  2737241     N    0    0    0
 7:36:13.490  2737349     N    0    0    0
 7:36:14.560  2737456     N    0    0    0
 7:36:15.630  2737563     N    0    0    0
 7:36:16.670  2737667     N    0    0    0
 7:36:17.690  2737769     N    0    0    0
 7:36:18.710  2737871     N    0    0    0
 7:36:19.700  2737970     N    0    0    0
 7:36:20.670  2738067     N    0    0    0
 7:36:21.620  2738162     N    0    0    0
 7:36:22.590  2738259     N    0    0    0
 7:36:23.560  2738356     N    0    0    0
 7:36:24.530  2738453     N    0    0    0
 7:36:25.460  2738546     N    0    0    0
 7:36:26.390  2738639     N    0    0    0
 7:36:27.320  2738732     N    0    0    0
 7:36:28.230  2738823     N    0    0    0
 7:36:29.110  2738911     N    0    0    0
 7:36:29.990  2738999     N    0    0    0
 7:36:30.860  2739086     N    0    0    0
 7:36:31.700  2739170     N    0    0    0
 7:36:32.530  2739253     N    0    0    0
 7:36:33.360  2739336     N    0    0    0
 7:36:34.160  2739416     N    0    0    0
 7:36:34.970  2739497     N    0    0    0
 7:36:35.810  2739581     N    0    0    0
 7:36:36.600  2739660     N    0    0    0
 7:36:37.350  2739735     N    0    0    0
 7:36:38.070  2739807     N    0    0    0
 7:36:38.800  2739880     N    0    0    0
 7:36:39.650  2739965     N    0    0    0
 7:36:40.810  2740081     N    0    0    0
 7:36:41.890  2740189     N    0    0    0
 7:36:43.000  2740300     N    0    0    0
 7:36:44.140  2740414     N    0    0    0
 7:36:45.170  2740517     N    0    0    0
 7:36:46.130  2740613     N    0    0    0
 7:36:47.130  2740713     N    0    0    0
 7:36:48.120  2740812     N    0    0    0
 7:36:49.060  2740906     N    0    0    0
 7:36:49.970  2740997     N    0    0    0
 7:36:50.940  2741094     N    0    0    0
 7:36:51.960  2741196     N    0    0    0
 7:36:52.910  2741291     N    0    0    0
 7:36:53.890  2741389     N    0    0    0
 7:36:54.950  2741495     N    0    0    0
 7:36:56.070  2741607     N    0    0    0
 7:36:57.190  2741719     N    0    0    0
 7:36:58.380  2741838     N    0    0    0
 7:36:59.590  2741959     N    0    0    0
 7:37:00.890  2742089     N    0    0    0
 7:37:02.220  2742222     N    0    0    0
 7:37:03.530  2742353     N    0    0    0
 7:37:04.840  2742484     N    0    0    0
 7:37:06.180  2742618     N    0    0    0
 7:37:07.590  2742759     N    0    0    0
 7:37:08.990  2742899     N    0    0    0
 7:37:10.460  2743046     N    0    0    0
 7:37:11.940  2743194     N    0    0    0
 7:37:13.370  2743337     N    0    0    0
 7:37:14.800  2743480     N    0    0    0
 7:37:16.300  2743630     N    0    0    0
 7:37:17.680  2743768     N    0    0    0
 7:37:19.170  2743917     N    0    0    0
 7:37:20.550  2744055     N    0    0    0
 7:37:21.900  2744190     N    0    0    0
 7:37:22.870  2744287     N    0    0    0
 7:37:23.730  2744373     N    0    0    0
 7:37:24.550  2744455     N    0    0    0
 7:37:25.350  2744535     N    0    0    0
 7:37:26.080  2744608     N    0    0    0
 7:37:26.790  2744679     N    0    0    0
 7:37:27.520  2744752     N    0    0    0
 7:37:28.530  2744853     N    0    0    0
 7:37:29.470  2744947     N    0    0    0
 7:37:30.400  2745040     N    0    0    0
 7:37:31.330  2745133     N    0    0    0
 7:37:32.260  2745226     N    0    0    0
 7:37:33.220  2745322     N    0    0    0
 7:37:34.190  2745419     N    0    0    0
 7:37:35.180  2745518     N    0    0    0
 7:37:36.170  2745617     N    0    0    0
 7:37:37.090  2745709     N    0    0    0
 7:37:37.940  2745794     N    0    0    0
 7:37:38.760  2745876     N    0    0    0
 7:37:39.550  2745955     N    0    0    0
 7:37:40.310  2746031     N    0    0    0
 7:37:41.050  2746105     N    0    0    0
 7:37:41.760  2746176     N    0    0    0
 7:37:42.480  2746248     N    0    0    0
 7:37:43.210  2746321     N    0    0    0
 7:37:43.970  2746397     N    0    0    0
 7:37:44.840  2746484     N    0    0    0
 7:37:45.900  2746590     N    0    0    0
 7:37:46.940  2746694     N    0    0    0
 7:37:47.930  2746793     N    0    0    0
 7:37:49.010  2746901     N    0    0    0
 7:37:50.140  2747014     N    0    0    0
 7:37:51.220  2747122     N    0    0    0
 7:37:52.220  2747222     N    0    0    0
 7:37:53.230  2747323     N    0    0    0
 7:37:54.330  2747433     N    0    0    0
 7:37:55.400  2747540     N    0    0    0
 7:37:56.490  2747649     N    0    0    0
 7:37:57.620  2747762     N    0    0    0
 7:37:58.700  2747870     N    0    0    0
 7:37:59.840  2747984     N    0    0    0
 7:38:00.990  2748099     N    0    0    0
 7:38:02.130  2748213     N    0    0    0
 7:38:03.330  2748333     N    0    0    0
 7:38:04.500  2748450     N    0    0    0
 7:38:05.570  2748557     N    0    0    0
 7:38:06.680  2748668     N    0    0    0
 7:38:07.770  2748777     N    0    0    0
 7:38:08.870  2748887     N    0    0    0
 7:38:10.080  2749008     N    0    0    0
 7:38:11.240  2749124     N    0    0    0
 7:38:12.370  2749237     N    0    0    0
 7:38:13.570  2749357     N    0    0    0
 7:38:14.810  2749481     N    0    0    0
 7:38:16.010  2749601     N    0    0    0
 7:38:17.340  2749734     N    0    0    0
 7:38:18.680  2749868     N    0    0    0
 7:38:20.000  2750000     N    0    0    0
 7:38:21.390  2750139     N    0    0    0
 7:38:22.690  2750269     N    0    0    0
 7:38:23.990  2750399     N    0    0    0
 7:38:25.340  2750534     N    0    0    0
 7:38:26.550  2750655     N    0    0    0
 7:38:27.660  2750766     N    0    0    0
 7:38:28.540  2750854     N    0    0    0
 7:38:29.390  2750939     N    0    0    0
 7:38:30.210  2751021     N    0    0    0
 7:38:30.980  2751098     N    0    0    0
 7:38:31.710  2751171     N    0    0    0
 7:38:32.430  2751243     N    0    0    0
 7:38:33.180  2751318     N    0    0    0
 7:38:34.080  2751408     N    0    0    0
 7:38:35.220  2751522     N    0    0    0
 7:38:36.290  2751629     N    0    0    0
 7:38:37.280  2751728     N    0    0    0
 7:38:38.160  2751816     N    0    0    0
 7:38:39.020  2751902     N    0    0    0
 7:38:39.890  2751989     N    0    0    0
 7:38:40.790  2752079     N    0    0    0
 7:38:41.700  2752170     N    0    0    0
 7:38:42.630  2752263     N    0    0    0
 7:38:43.570  2752357     N    0    0    0
 7:38:44.530  2752453     N    0    0    0
 7:38:45.500  2752550     N    0    0    0
 7:38:46.470  2752647     N    0    0    0
 7:38:47.430  2752743     N    0    0    0
 7:38:48.390  2752839     N    0    0    0
 7:38:49.320  2752932     N    0    0    0
 7:38:50.260  2753026     N    0    0    0
 7:38:51.190  2753119     N    0    0    0
 7:38:52.100  2753210     N    0    0    0
 7:38:52.980  2753298     N    0    0    0
 7:38:53.820  2753382     N    0    0    0
 7:38:54.640  2753464     N    0    0    0
 7:38:55.430  2753543     N    0    0    0
 7:38:56.200  2753620     N    0    0    0
 7:38:56.930  2753693     N    0    0    0
 7:38:57.650  2753765     N    0    0    0
 7:38:58.360  2753836     N    0    0    0
 7:38:59.080  2753908     N    0    0    0
 7:38:59.880  2753988     N    0    0    0
 7:39:00.760  2754076     N    0    0    0
 7:39:01.730  2754173     N    0    0    0
 7:39:02.910  2754291     N    0    0    0
 7:39:04.050  2754405     N    0    0    0
 7:39:05.200  2754520     N    0    0    0
 7:39:06.250  2754625     N    0    0    0
 7:39:07.360  2754736     N    0    0    0
 7:39:08.480  2754848     N    0    0    0
 7:39:09.560  2754956     N    0    0    0
 7:39:10.700  2755070     N    0    0    0
 7:39:11.860  2755186     N    0    0    0
 7:39:12.950  2755295     N    0    0    0
 7:39:14.020  2755402     N    0    0    0
 7:39:15.120  2755512     N    0    0    0
 7:39:16.180  2755618     N    0    0    0
 7:39:17.230  2755723     N    0    0    0
 7:39:18.450  2755845     N    0    0    0
 7:39:19.730  2755973     N    0    0    0
 7:39:20.940  2756094     N    0    0    0
 7:39:22.270  2756227     N    0    0    0
 7:39:23.580  2756358     N    0    0    0
 7:39:24.860  2756486     N    0    0    0
 7:39:26.110  2756611     N    0    0    0
 7:39:27.380  2756738     N    0    0    0
 7:39:28.750  2756875     N    0    0    0
 7:39:30.180  2757018     N    0    0    0
 7:39:31.620  2757162     N    0    0    0
 7:39:33.000  2757300     N    0    0    0
 7:39:34.340  2757434     N    0    0    0
 7:39:35.770  2757577     N    0    0    0
 7:39:37.150  2757715     N    0    0    0
 7:39:38.630  2757863     N    0    0    0
 7:39:39.990  2757999     N    0    0    0
 7:39:41.330  2758133     N    0    0    0
 7:39:42.510  2758251     N    0    0    0
 7:39:43.730  2758373     N    0    0    0
 7:39:44.800  2758480     N    0    0    0
 7:39:45.690  2758569     N    0    0    0
 7:39:46.500  2758650     N    0    0    0
 7:39:47.260  2758726     N    0    0    0
 7:39:47.980  2758798     N    0    0    0
 7:39:48.660  2758866     N    0    0    0
 7:39:49.330  2758933     N    0    0    0
 7:39:49.990  2758999     N    0    0    0
 7:39:50.640  2759064     N    0    0    0
 7:39:51.280  2759128     N    0    0    0
 7:39:51.920  2759192     N    0    0    0
 7:39:52.560  2759256     N    0    0    0
 7:39:53.180  2759318     N    0    0    0
 7:39:53.810  2759381     N    0    0    0
 7:39:54.440  2759444     N    0    0    0
 7:39:55.060  2759506     N    0    0    0
 7:39:55.680  2759568     N    0    0    0
 7:39:56.300  2759630     N    0    0    0
 7:39:56.920  2759692     N    0    0    0
 7:39:57.530  2759753     N    0    0    0
 7:39:58.140  2759814     N    0    0    0
 7:39:58.750  2759875     N    0    0    0
 7:39:59.360  2759936     N    0    0    0
 7:39:59.960  2759996     N    0    0    0
 7:40:00.550  2760055     N    0    0    0
 7:40:01.140  2760114     N    0    0    0
 7:40:01.740  2760174     N    0    0    0
 7:40:02.350  2760235     N    0    0    0
 7:40:03.000  2760300     N    0    0    0
 7:40:03.700  2760370     N    0    0    0
 7:40:04.430  2760443     N    0    0    0
 7:40:05.190  2760519     N    0    0    0
 7:40:05.920  2760592     N    0    0    0
 7:40:06.650  2760665     N    0    0    0
 7:40:07.410  2760741     N    0    0    0
 7:40:08.310  2760831     N    0    0    0
 7:40:09.390  2760939     N    0    0    0
 7:40:10.420  2761042     N    0    0    0
 7:40:11.380  2761138     N    0    0    0
 7:40:12.450  2761245     N    0    0    0
 7:40:13.620  2761362     N    0    0    0
 7:40:14.680  2761468     N    0    0    0
 7:40:15.770  2761577     N    0    0    0
 7:40:16.860  2761686     N    0    0    0
 7:40:17.890  2761789     N    0    0    0
 7:40:18.940  2761894     N    0    0    0
 7:40:20.120  2762012     N    0    0    0
 7:40:21.300  2762130     N    0    0    0
 7:40:22.380  2762238     N    0    0    0
 7:40:23.560  2762356     N    0    0    0
 7:40:24.730  2762473     N    0    0    0
 7:40:25.900  2762590     N    0    0    0
 7:40:27.050  2762705     N    0    0    0
 7:40:28.030  2762803     N    0    0    0
 7:40:28.950  2762895     N    0    0    0
 7:40:30.280  2763028     N    0    0    0
 7:40:31.530  2763153     N    0    0    0
 7:40:32.690  2763269     N    0    0    0
 7:40:33.620  2763362     N    0    0    0
 7:40:34.830  2763483     N    0    0    0
 7:40:36.020  2763602     N    0    0    0
 7:40:37.090  2763709     N    0    0    0
 7:40:38.190  2763819     N    0    0    0
 7:40:39.290  2763929     N    0    0    0
 7:40:40.300  2764030     N    0    0    0
 7:40:41.400  2764140     N    0    0    0
 7:40:42.640  2764264     N    0    0    0
 7:40:43.810  2764381     N    0    0    0
 7:40:44.980  2764498     N    0    0    0
 7:40:46.200  2764620     N    0    0    0
 7:40:47.350  2764735     N    0    0    0
 7:40:48.460  2764846     N    0    0    0
 7:40:49.610  2764961     N    0    0    0
 7:40:50.690  2765069     N    0    0    0
 7:40:51.740  2765174     N    0    0    0
 7:40:52.850  2765285     N    0    0    0
 7:40:53.910  2765391     N    0    0    0
 7:40:55.060  2765506     N    0    0    0
 7:40:56.220  2765622     N    0    0    0
 7:40:57.300  2765730     N    0    0    0
 7:40:58.420  2765842     N    0    0    0
 7:40:59.590  2765959     N    0    0    0
 7:41:00.620  2766062     N    0    0    0
 7:41:01.690  2766169     N    0    0    0
 7:41:02.750  2766275     N    0    0    0
 7:41:03.750  2766375     N    0    0    0
 7:41:04.870  2766487     N    0    0    0
 7:41:05.910  2766591     N    0    0    0
 7:41:06.760  2766676     N    0    0    0
 7:41:07.690  2766769     N    0    0    0
 7:41:08.600  2766860     N    0    0    0
 7:41:09.430  2766943     N    0    0    0
 7:41:10.270  2767027     N    0    0    0
 7:41:11.110  2767111     N    0    0    0
 7:41:11.980  2767198     N    0    0    0
 7:41:12.790  2767279     N    0    0    0
 7:41:13.570  2767357     N    0    0    0
 7:41:14.300  2767430     N    0    0    0
 7:41:15.030  2767503     N    0    0    0
 7:41:15.800  2767580     N    0    0    0
 7:41:17.020  2767702     N    0    0    0
 7:41:18.200  2767820     N    0    0    0
 7:41:19.350  2767935     N    0    0    0
 7:41:20.540  2768054     N    0    0    0
 7:41:21.670  2768167     N    0    0    0
 7:41:22.770  2768277     N    0    0    0
 7:41:23.890  2768389     N    0    0    0
 7:41:25.010  2768501     N    0    0    0
 7:41:26.090  2768609     N    0    0    0
 7:41:27.280  2768728     N    0    0    0
 7:41:28.430  2768843     N    0    0    0
 7:41:29.570  2768957     N    0    0    0
 7:41:30.710  2769071     N    0    0    0
 7:41:31.820  2769182     N    0    0    0
 7:41:32.940  2769294     N    0    0    0
 7:41:34.080  2769408     N    0    0    0
 7:41:35.090  2769509     N    0    0    0
 7:41:36.080  2769608     N    0    0    0
 7:41:37.130  2769713     N    0    0    0
 7:41:38.180  2769818     N    0    0    0
 7:41:39.300  2769930     N    0    0    0
 7:41:40.480  2770048     N    0    0    0
 7:41:41.590  2770159     N    0    0    0
 7:41:42.840  2770284     N    0    0    0
 7:41:44.080  2770408     N    0    0    0
 7:41:45.270  2770527     N    0    0    0
 7:41:46.560  2770656     N    0    0    0
 7:41:47.830  2770783     N    0    0    0
 7:41:49.100  2770910     N    0    0    0
 7:41:50.360  2771036     N    0    0    0
 7:41:51.550  2771155     N    0    0    0
 7:41:52.790  2771279     N    0    0    0
 7:41:54.000  2771400     N    0    0    0
 7:41:55.040  2771504     N    0    0    0
 7:41:56.010  2771601     N    0    0    0
 7:41:56.880  2771688     N    0    0    0
 7:41:57.690  2771769     N    0    0    0
 7:41:58.520  2771852     N    0    0    0
 7:41:59.450  2771945     N    0    0    0
 7:42:00.300  2772030     N    0    0    0
 7:42:01.120  2772112     N    0    0    0
 7:42:01.980  2772198     N    0    0    0
 7:42:03.260  2772326     N    0    0    0
 7:42:04.480  2772448     N    0    0    0
 7:42:05.650  2772565     N    0    0    0
 7:42:06.660  2772666     N    0    0    0
 7:42:07.660  2772766     N    0    0    0
 7:42:08.790  2772879     N    0    0    0
 7:42:09.970  2772997     N    0    0    0
 7:42:11.150  2773115     N    0    0    0
 7:42:12.290  2773229     N    0    0    0
 7:42:13.400  2773340     N    0    0    0
 7:42:14.500  2773450     N    0    0    0
 7:42:15.530  2773553     N    0    0    0
 7:42:16.480  2773648     N    0    0    0
 7:42:17.450  2773745     N    0    0    0
 7:42:18.520  2773852     N    0    0    0
 7:42:19.520  2773952     N    0    0    0
 7:42:20.510  2774051     N    0    0    0
 7:42:21.540  2774154     N    0    0    0
 7:42:22.510  2774251     N    0    0    0
 7:42:23.450  2774345     N    0    0    0
 7:42:24.380  2774438     N    0    0    0
 7:42:25.320  2774532     N    0    0    0
 7:42:26.260  2774626     N    0    0    0
 7:42:27.260  2774726     N    0    0    0
 7:42:28.310  2774831     N    0    0    0
 7:42:29.330  2774933     N    0    0    0
 7:42:30.380  2775038     N    0    0    0
 7:42:31.590  2775159     N    0    0    0
 7:42:32.770  2775277     N    0    0    0
 7:42:33.930  2775393     N    0    0    0
 7:42:35.110  2775511     N    0    0    0
 7:42:36.230  2775623     N    0    0    0
 7:42:37.340  2775734     N    0    0    0
 7:42:38.470  2775847     N    0    0    0
 7:42:39.570  2775957     N    0    0    0
 7:42:40.700  2776070     N    0    0    0
 7:42:41.910  2776191     N    0    0    0
 7:42:43.130  2776313     N    0    0    0
 7:42:44.430  2776443     N    0    0    0
 7:42:45.700  2776570     N    0    0    0
 7:42:46.920  2776692     N    0    0    0
 7:42:48.270  2776827     N    0    0    0
 7:42:49.570  2776957     N    0    0    0
 7:42:50.800  2777080     N    0    0    0
 7:42:52.110  2777211     N    0    0    0
 7:42:53.390  2777339     N    0    0    0
 7:42:54.610  2777461     N    0    0    0
 7:42:55.890  2777589     N    0    0    0
 7:42:57.000  2777700     N    0    0    0
 7:42:58.040  2777804     N    0    0    0
 7:42:59.050  2777905     N    0    0    0
 7:42:59.930  2777993     N    0    0    0
 7:43:00.780  2778078     N    0    0    0
 7:43:01.600  2778160     N    0    0    0
 7:43:02.400  2778240     N    0    0    0
 7:43:03.200  2778320     N    0    0    0
 7:43:03.990  2778399     N    0    0    0
 7:43:04.810  2778481     N    0    0    0
 7:43:05.610  2778561     N    0    0    0
 7:43:06.350  2778635     N    0    0    0
 7:43:07.090  2778709     N    0    0    0
 7:43:07.790  2778779     N    0    0    0
 7:43:08.500  2778850     N    0    0    0
 7:43:09.250  2778925     N    0    0    0
 7:43:10.440  2779044     N    0    0    0
 7:43:11.580  2779158     N    0    0    0
 7:43:12.740  2779274     N    0    0    0
 7:43:13.850  2779385     N    0    0    0
 7:43:14.980  2779498     N    0    0    0
 7:43:16.130  2779613     N    0    0    0
 7:43:17.220  2779722     N    0    0    0
 7:43:18.260  2779826     N    0    0    0
 7:43:19.330  2779933     N    0    0    0
 7:43:20.410  2780041     N    0    0    0
 7:43:21.500  2780150     N    0    0    0
 7:43:22.610  2780261     N    0    0    0
 7:43:23.710  2780371     N    0    0    0
 7:43:24.780  2780478     N    0    0    0
 7:43:25.900  2780590     N    0    0    0
 7:43:27.010  2780701     N    0    0    0
 7:43:28.070  2780807     N    0    0    0
 7:43:29.120  2780912     N    0    0    0
 7:43:30.210  2781021     N    0    0    0
 7:43:31.300  2781130     N    0    0    0
 7:43:32.320  2781232     N    0    0    0
 7:43:33.400  2781340     N    0    0    0
 7:43:34.510  2781451     N    0    0    0
 7:43:35.590  2781559     N    0    0    0
 7:43:36.730  2781673     N    0    0    0
 7:43:38.010  2781801     N    0    0    0
 7:43:39.210  2781921     N    0    0    0
 7:43:40.420  2782042     N    0    0    0
 7:43:41.610  2782161     N    0    0    0
 7:43:42.730  2782273     N    0    0    0
 7:43:43.910  2782391     N    0    0    0
 7:43:45.130  2782513     N    0    0    0
 7:43:46.290  2782629     N    0    0    0
 7:43:47.550  2782755     N    0    0    0
 7:43:48.820  2782882     N    0    0    0
 7:43:50.160  2783016     N    0    0    0
 7:43:51.620  2783162     N    0    0    0
 7:43:52.990  2783299     N    0    0    0
 7:43:54.410  2783441     N    0    0    0
 7:43:55.730  2783573     N    0    0    0
 7:43:56.720  2783672     N    0    0    0
 7:43:57.610  2783761     N    0    0    0
 7:43:58.440  2783844     N    0    0    0
 7:43:59.260  2783926     N    0    0    0
 7:44:00.030  2784003     N    0    0    0
 7:44:00.780  2784078     N    0    0    0
 7:44:01.510  2784151     N    0    0    0
 7:44:02.360  2784236     N    0    0    0
 7:44:03.370  2784337     N    0    0    0
 7:44:04.300  2784430     N    0    0    0
 7:44:05.180  2784518     N    0    0    0
 7:44:06.000  2784600     N    0    0    0
 7:44:06.790  2784679     N    0    0    0
 7:44:07.560  2784756     N    0    0    0
 7:44:08.330  2784833     N    0    0    0
 7:44:09.110  2784911     N    0    0    0
 7:44:10.300  2785030     N    0    0    0
 7:44:11.440  2785144     N    0    0    0
 7:44:12.670  2785267     N    0    0    0
 7:44:13.950  2785395     N    0    0    0
 7:44:15.250  2785525     N    0    0    0
 7:44:16.570  2785657     N    0    0    0
 7:44:17.930  2785793     N    0    0    0
 7:44:19.220  2785922     N    0    0    0
 7:44:20.500  2786050     N    0    0    0
 7:44:21.750  2786175     N    0    0    0
 7:44:22.940  2786294     N    0    0    0
 7:44:24.110  2786411     N    0    0    0
 7:44:25.260  2786526     N    0    0    0
 7:44:26.310  2786631     N    0    0    0
 7:44:27.400  2786740     N    0    0    0
 7:44:28.560  2786856     N    0    0    0
 7:44:29.620  2786962     N    0    0    0
 7:44:30.710  2787071     N    0    0    0
 7:44:31.880  2787188     N    0    0    0
 7:44:33.020  2787302     N    0    0    0
 7:44:34.170  2787417     N    0    0    0
 7:44:35.440  2787544     N    0    0    0
 7:44:36.530  2787653     N    0    0    0
 7:44:37.580  2787758     N    0    0    0
 7:44:38.670  2787867     N    0    0    0
 7:44:39.630  2787963     N    0    0    0
 7:44:40.570  2788057     N    0    0    0
 7:44:41.800  2788180     N    0    0    0
 7:44:42.890  2788289     N    0    0    0
 7:44:44.010  2788401     N    0    0    0
 7:44:45.050  2788505     N    0    0    0
 7:44:45.990  2788599     N    0    0    0
 7:44:47.010  2788701     N    0    0    0
 7:44:48.000  2788800     N    0    0    0
 7:44:48.960  2788896     N    0    0    0
 7:44:50.020  2789002     N    0    0    0
 7:44:51.160  2789116     N    0    0    0
 7:44:52.180  2789218     N    0    0    0
 7:44:53.280  2789328     N    0    0    0
 7:44:54.350  2789435     N    0    0    0
 7:44:55.410  2789541     N    0    0    0
 7:44:56.510  2789651     N    0    0    0
 7:44:57.570  2789757     N    0    0    0
 7:44:58.610  2789861     N    0    0    0
 7:44:59.740  2789974     N    0    0    0
 7:45:00.860  2790086     N    0    0    0
 7:45:01.910  2790191     N    0    0    0
 7:45:03.120  2790312     N    0    0    0
 7:45:04.310  2790431     N    0    0    0
 7:45:05.330  2790533     N    0    0    0
 7:45:06.300  2790630     N    0    0    0
 7:45:07.210  2790721     N    0    0    0
 7:45:08.020  2790802     N    0    0    0
 7:45:08.830  2790883     N    0    0    0
 7:45:09.680  2790968     N    0    0    0
 7:45:10.500  2791050     N    0    0    0
 7:45:11.280  2791128     N    0    0    0
 7:45:12.070  2791207     N    0    0    0
 7:45:12.990  2791299     N    0    0    0
 7:45:14.190  2791419     N    0    0    0
 7:45:15.160  2791516     N    0    0    0
 7:45:16.040  2791604     N    0    0    0
 7:45:16.920  2791692     N    0    0    0
 7:45:17.920  2791792     N    0    0    0
 7:45:18.920  2791892     N    0    0    0
 7:45:20.010  2792001     N    0    0    0
 7:45:21.250  2792125     N    0    0    0
 7:45:22.420  2792242     N    0    0    0
 7:45:23.540  2792354     N    0    0    0
 7:45:24.660  2792466     N    0    0    0
 7:45:25.800  2792580     N    0    0    0
 7:45:26.950  2792695     N    0    0    0
 7:45:28.070  2792807     N    0    0    0
 7:45:29.120  2792912     N    0    0    0
 7:45:30.140  2793014     N    0    0    0
 7:45:31.170  2793117     N    0    0    0
 7:45:32.190  2793219     N    0    0    0
 7:45:33.150  2793315     N    0    0    0
 7:45:34.140  2793414     N    0    0    0
 7:45:35.230  2793523     N    0    0    0
 7:45:36.280  2793628     N    0    0    0
 7:45:37.250  2793725     N    0    0    0
 7:45:38.290  2793829     N    0    0    0
 7:45:39.360  2793936     N    0    0    0
 7:45:40.360  2794036     N    0    0    0
 7:45:41.400  2794140     N    0    0    0
 7:45:42.520  2794252     N    0    0    0
 7:45:43.660  2794366     N    0    0    0
 7:45:44.750  2794475     N    0    0    0
 7:45:45.990  2794599     N    0    0    0
 7:45:47.240  2794724     N    0    0    0
 7:45:48.580  2794858     N    0    0    0
 7:45:49.850  2794985     N    0    0    0
 7:45:51.050  2795105     N    0    0    0
 7:45:52.360  2795236     N    0    0    0
 7:45:53.670  2795367     N    0    0    0
 7:45:55.000  2795500     N    0    0    0
 7:45:56.240  2795624     N    0    0    0
 7:45:57.520  2795752     N    0    0    0
 7:45:58.970  2795897     N    0    0    0
 7:46:00.200  2796020     N    0    0    0
 7:46:01.200  2796120     N    0    0    0
 7:46:02.100  2796210     N    0    0    0
 7:46:02.900  2796290     N    0    0    0
 7:46:03.670  2796367     N    0    0    0
 7:46:04.420  2796442     N    0    0    0
 7:46:05.170  2796517     N    0    0    0
 7:46:05.870  2796587     N    0    0    0
 7:46:06.550  2796655     N    0    0    0
 7:46:07.210  2796721     N    0    0    0
 7:46:07.870  2796787     N    0    0    0
 7:46:08.570  2796857     N    0    0    0
 7:46:09.410  2796941     N    0    0    0
 7:46:10.570  2797057     N    0    0    0
 7:46:11.610  2797161     N    0    0    0
 7:46:12.630  2797263     N    0    0    0
 7:46:13.690  2797369     N    0    0    0
